id,name,parent_id
3380, کوٹ مپال یو سی ,669
3381, محمود کوٹ یو سی ,669
3382, گودارہ یو سی ,669
3383, جیون یو سی ,669
3384, حضرت سلطان باہو یو سی ,945
3385, کپوری یو سی ,945
3386, پیر عبدالرحمن یو سی ,945
3387, کنڈل کھوکھران یو سی ,945
3388, رنجیت کوٹ یو سی ,945
3389, سمندوانہ یو سی ,945
3390, بنگلہ یاسمین یو سی ,945
3391, احمد پور سیال یو سی ,945
3392, 18-ہزاری یو سی ,665
3393, جبوانہ یو سی ,665
3394, اچگل امام یو سی ,665
3395, واصو یو سی ,665
3396, ماڑی شاہ صغیرہ یو سی ,665
3397, دوسہ یو سی ,665
3398, روڈو سلطان یو سی ,665
3399, کوٹ شاکر یوسی ,665
3400, کوٹ مراد یو سی ,665
3401, رشید پور یو سی ,665
3402, شورکوٹ جنوبی یو سی ,680
3403, چک نمبر 497/جے بی یو سی ,682
3404, چک نمبر 478/جے بی یو سی ,682
3405, چائیاں والا یو سی ,682
3406, مہرم سیال یو سی ,682
3407, قائم بھروانہ یو سی ,682
3408, چک نمبر 493/جے بی یو سی ,682
3409, شاہ صادق نہاننگ یو سی ,682
3410, اللہ یار جوتہ یو سی ,680
3411, بھنگو یوسی ,681
3412, ککی نو دوئم یو سی ,680
3413, چک نمبر 692/جی بی یو سی ,680
3414, چک نمبر 327/جی بی یو سی ,681
3415, حویلی بہادر شاہ یو سی ,682
3416, رستم سرگانہ یو سی ,682
3417, بدھ رجبانہ یو سی ,680
3418, کوٹلہ ظریف خان یو سی ,681
3419, چک نمبر 03 گھگھ یو سی,681
3420, خاکی لکھی یو سی ,680
3421, ککی نو سوئم یو سی ,681
3422, ڈب کلاں یو سی ,680
3423, گھمن ماڑی یو سی ,680
3424, شورکوٹ کینٹ یوسی ,681
3425, مکھیانہ یو سی ,672
3426, بھبھرانہ یو سی ,675
3427, مرزی پورہ شرقی یو سی ,675
3428, گوھر شاہ یو سی ,675
3429, سول لائن جھنگ یو سی ,675
3430, علی آرائیں یو سی ,675
3431, لوھے شاہ یو سی ,675
3432, شیخ لاہوری یو سی ,675
3433, غازی آباد /سیٹلائٹ ٹاؤن-1 یو سی ,677
3434, گلاب والا یو سی ,675
3435, مدن شاہ یو سی ,675
3436, محلہ حیدری یو سی ,675
3437, سیٹلائٹ ٹاؤن-2 یو سی ,677
3438, چک نمبر 159/جے بی یو سی ,672
3439, چک نمبر 250/ج ب یو سی ,678
3440, چک نمبر 169/جے بی یو سی ,678
3441, چک نمبر 259/جے بی یو سی ,678
3442, ستیانہ یو سی ,672
3443, کھیوا یو سی ,672
3444, سلطان پور یو سی ,672
3445, چنڈ بھروانہ یو سی ,671
3446, چک نمبر 175/جے بی ہ یوسی ,678
3447, چک نمبر 450/JB یو سی ,678
3448, چک نمبر 182/جے بی (موچی والا)  یوسی,678
3449, قادر پور بخشہ یو سی ,673
3450, چک نمبر 265/جے بی یو سی ,678
3451, شیخ چوہڑ یو سی ,672
3452, پکی والا یو سی ,671
3453, سِول سٹیشن یو سی ,675
3454, کوٹ سائی سنگھ یو سی ,677
3455, چک نمبر 215/ج ب یو سی ,678
3456, چک نمبر 446/جے بی کھوئی اڈا یو سی ,677
3457, بستی غازی شاہ یو سی ,674
3458, چک گھمنانہ یو سی ,677
3459, باغ یو سی ,674
3460, چک نمبر 463/جے بی ,674
3461, شاہ جیونہ ,672
3462, لک بدھڑ یو سی ,674
3463, ملہوانہ یو سی ,674
3464, منصور سیال یو سی ,674
3465, قدیمی یو سی ,674
3466, حویلی لال یو سی ,674
3467, پیر کوٹ سدھانہ یو سی ,671
3468, حویلی شیخ راجو یو سی ,671
3469, سلطان والا یو سی ,675
3470, حسنانہ یو سی ,674
3471, مسن یو سی ,671
3472, چھیلہ یو سی ,671
3473, کوٹ عیسیٰ شاہ یو سی ,673
3474, دھوری والا یو سی ,673
3475, خان دا کوٹ یو سی ,671
3476, رتہ متہ شمالی یو سی ,673
3477, پبر والا وی سی ,673
3478, کری والا یو سی ,673
3479, مہار والی یو سی ,673
3480, چھتہ یو سی ,673
3481, کوٹ امیر شاہ یو سی ,689
3482, باہیوال یو سی ,691
3483, ہست کھیوہ یو سی ,690
3484, کانویں والہ یو سی ,691
3485, احمد نگر یو سی ,690
3486, جبانہ یو سی ,692
3487, ڈارو یو سی ,689
3488, ولہ یو سی ,689
3489, پیر پنجہ یو سی ,689
3490, بڑانہ یو سی ,689
3491, لنگر مخدوم یو سی ,691
3492, کانڈیوال یو سی ,691
3493, کلری یو سی ,689
3494, لالیاں سٹی یوسی ,692
3495, چناب نگر یوسی ,690
3496, بھوانہ سٹی یو سی ,684
3497, 26UC عدلانہ یو سی ,684
3498, 27UCکرک محمدی ,684
3499, 28یوسی سمندر ,684
3500, 29یوسی چک نمبر 158/ج ب ,683
3501, 30یوسی چک نمبر 184/جے بی ,683
3502, 32یوسی چک نمبر 208/جے بی ,683
3503, 33یوسی چک نمبر 203/ج ب ,683
3504, 34یوسیچک نمبر 210/ج ب ,685
3505, 35یوسی چک نمبر 241/ج ب ,685
3506, 36یوسی چک نمبر 190/ج ب یو سی ,685
3507, 37یوسیچک نمبر 195/ج ب یو سی ,685
3508, 38یوسی منگینی یو سی ,684
3509, 39یوسیٹھٹھہ محمد شاہ ,685
3510, 31یوسی چک نمبر 200/ج ب ,683
3511, یوسی نمبر 14 ہرسہ شیخ,688
3512, چک نمبر 13/ج ب یو سی ,688
3513, جھانب یو سی ,688
3514, سلارہ یو سی ,688
3515, احمد آباد یو سی ,688
3516, چک نمبر 125/ج ب یو سی ,688
3517, متھرومہ یوسی ,687
3518, رجوعہ سادات یو سی ,687
3519, چک نمبر 128/ج ب یو سی ,687
3520, چک نمبر 146/ج ب یو سی ,687
3521, چک نمبر 140/ج ب پرانا پنڈ کھوکھروں یو سی ,687
3522, چک نمبر 153/ج ب یو سی ,687
3523, یو سی نمبر 33,686
3524, یو سی نمبر 34 ,686
3525, یو سی نمبر 35 ,686
3526, یو سی نمبر 36 گڑھا محلہ یو سی ,686
3527, یو سی نمبر 37 ,686
3528, یو سی نمبر 38 ,686
3529, یو سی نمبر 39 ,686
3530, یو سی نمبر 40 ,686
3531, محلہ فیضان مدینہ یوسی ,731
3532, چک نمبر 187/ RBیوسی ,731
3533, چک نمبر 139/RB گھمی یو سی ,730
3534, چک نمبر 146/RB ی سی ,730
3535, چک نمبر 189/RB رسول پور یو سی ,731
3536, چک نمبر 188/RB یو سی ,731
3537, چک نمبر 126/ آر بی یو سی ,730
3538, چک نمبر 127/RB بہلولپور یو سی ,730
3539, چک نمبر 136/RB پکھڑیوالی یو سی ,730
3540, چک نمبر 159/RB صوبے یو سی ,731
3541, چک نمبر 102/ج ب یو سی ,730
3542, چک نمبر 106/ج ب کھچیاں یو سی ,731
3543, چک نمبر 20/ج ب خان کے یو سی ,730
3544, چک نمبر 44/ج ب پکا ڈلہ یو سی ,730
3545, چک نمبر 420/ج ب یو سی ,693
3546, یوسی 85 ٹھٹہ بیگ ,693
3547, یوسی 75 چکنمبر  597 گ ب ,693
3548, چک نمبر 599/ج ب جھوک ,693
3549, یوسی 93 گڑھ فتح شاہ ,695
3550, یوسی 101 چکنمبر 550,693
3551, یوسی 100 چکنمبر 498 گ ب ,693
3552, یوسی 102 چکنمبر 490,693
3553, یوسی نمبر 82 چکنمبر 411 گ ب ,693
3554, یوسی 81 چکنمبر چکنمبر 416,693
3555, یوسی 87 چکنمبر 617 گ ب ,693
3556, چک نمبر 603/جی بی یو سی ,693
3557, یوسی نمبر 83 چکنمبر 405 گ ب ,693
3558, یوسی 84 چکنمبر 400 گ ب ,693
3559, یوسی نمبر 79 چکنمبر 429 گ ب ,693
3560, یوسی 74 جھامرہ ,693
3561, یوسی 86 پنڈی شیخ موسی ,694
3562, یوسی 104 چکنمبر 514,694
3563, یوسی 103 چکنمبر 507 گ ب ,694
3564, یوسی 88 چکنمبر 615 گ ب ,694
3565, یوسی 78 چکنمبر 422گ ب ,694
3566, یوسی 89 رحمے شاہ ,694
3567, یوسی 90 چکنمبر 449,694
3568, یوسی 96 موضع کلیانوالہ ,695
3569, یوسی 91 چکنمبر 454 ,695
3570, یوسی 97 چکنمبر 458 گ ب ,695
3571, یوسی 99 بھلے شاہ ,695
3572, یوسی 98 چکنمبر 548 گ ب ,695
3573, یوسی 92چکنمبر 455  کنجوانی  ,695
3574, یوسی 95 چکنمبر 53/3گ ب ,695
3575, چک نمبر 514/جی بی یو سی ,695
3576, چک نمبر 166/ج ب میلواں یو سی ,709
3577, چک نمبر 467 یوسی ,708
3578, لطیف نگر یو سی ,708
3579, مہندی ٹاؤن یو سی ,708
3580, چک نمبر 471 یو سی ,708
3581, چک نمبر 470 یو سی ,708
3582, گلشن حاٖ فظ ٹاؤن یو سی ,708
3583, نیو سمندری یو سی ,708
3584, سمندری سٹی یو سی ,708
3585, چک نمبر 441/ج ب سدورہ یو سی ,709
3586, چک نمبر 463/ج ب ہریال یو سی ,709
3587, گڑھ فتح شاہ یو سی ,709
3588, چک نمبر 527/ج ب سدھیم یو سی ,710
3589, چک نمبر 475/ ج ب گیدر پنڈی یو سی ,707
3590, چک نمبر 479/ ج ب سرتا پور یو سی ,707
3591, باغو بشتی یو سی ,708
3592, چک نمبر 203/ج ب فیروز پور یو سی ,707
3593, چک نمبر 200/ج ب کرتار پور یو سی ,707
3594, چک نمبر 138/ج ب کیز گڑھ یو سی ,710
3595, چک نمبر 487/ج ب مانجھلا باغ یو سی ,707
3596, چک نمبر 196/ج ب بسم اللہ پور یو سی ,707
3597, راوی محلہ یو سی ,708
3598, چک نمبر 192/ج ب اوجلہ یو سی ,707
3599, چک نمبر 221/ج ب یو سی ,710
3600, چک نمبر205/ج ب رتڑ چھتر یو سی ,707
3601, چک نمبر 170/ج ب کٹرووال یو سی ,709
3602, چک نمبر 176/ج ب پالا گوجر یو سی ,709
3603, چک نمبر 214/ ج ب جھردہ یو سی ,707
3604, بھینیاں چک نمبر 225/ج ب چوگاواں یو سی ,710
3605, چک نمبر 49/ج ب چووندہ یو سی ,710
3606, چک نمبر 43/ج ب کوہالی یو سی ,710
3607, چک نمبر 228/ج ب نارہ ڈاہدہ یو سی ,710
3608, چک نمبر 136/ج ب بغداد پور یو سی ,710
3609, چک نمبر 388/ج ب دولچی ماجرہ یو سی ,710
3610, چک نمبر 205/RB موہل والا یو سی ,738
3611, ہاؤسنگ کالونی یو سی ,701
3612, ککو آنہ صدر,723
3613, چک نمبر 151/RB شیخوانہ یو سی ,698
3614, چک نمبر 58/RB رتہ جوا یو سی ,698
3615, چک نمبر39 GB ستیانہ یو سی ,704
3616, چک نمبر 91/RB دھنوانہ یو سی ,698
3617, چک نمبر 61/RB بیدیانوالہ یو سی ,698
3618, چک نمبر 71/RB بدھلہ خورد یو سی ,698
3619, چک نمبر 187/ آر بی یو سی ,701
3620, چک 074/RB گوربا ج پور یو سی ,738
3621, چک نمبر 54/RB سرہالی یو سی ,698
3622, چک نمبر 266/RB یو سی ,738
3623, چک نمبر 106/ج ب خالصہ پور یو سی ,738
3624, چک نمبر 97/RB جوہل یو سی ,698
3625, چک نمبر 99/RB جنڈیالہ کلاں یو سی ,698
3626, المدینہ کالونی یو سی ,701
3627, شاہ جماعت پارک یو سی ,701
3628, چک نمبر 239/ج ب یو سی ,701
3629, چک نمبر 240/ ج ب یو سی ,696
3630, غوثیہ پارک/انور آباد یو سی ,701
3631, مصطفیٰ آباد یو سی ,701
3632, چک نمبر 128/ ج ب یو سی ,701
3633, رشید پارک یو سی ,701
3634, گیلانی محلہ یو سی ,701
3635, کڑار والا یوسی,723
3636, چک نمبر 106/RB چوہدری والا یو سی ,738
3637, چک نمبر 63/ج ب گڑھ لچھمی یو سی ,705
3638, ٹی سی کھڑریانوالا یو سی ,738
3639, چک نمبر 200/RB لاٹھیانوالہ یو سی ,738
3640, وریام نگر یو سی ,701
3641, چک نمبر 97/ج ب شاہ معراج یو سی ,698
3642, مدنی پارک 127/ج ب یو سی ,701
3643, چک نمبر 61/ج ب مہاراں والا یو سی ,705
3644,  مکو آنہ یو سی ,723
3645, چک 109 RB روڈا یو سی ,705
3646, چک 216 RB محمد والا یو سی ,723
3647, چک نمبر 122/ج ب سکندر پور یو سی ,697
3648, چک نمبر 235/ج ب پرتاپ گڑھ یو سی ,696
3649, چک نمبر 591/ج ب گنگا پور یوسی ,700
3650, چک نمبر 562/ ظفروال یوسی ,700
3651, چک نمبر 657/-ج ب کوٹ حسن خان یو سی ,700
3652, چک نمبر 569/ج ب وٹا خیل عبداللہ خاں یوسی ,700
3653, چک نمبر 566/ج ب نامدار والا یو سی ,700
3654, چک نمبر 644/ج ب صوفی دی کوٹھی یوسی ,700
3655, چک نمبر647 /گ ب کوٹ برکت رام یوسی ,696
3656, چک نمبر 237/ج ب برج دولا یو سی ,696
3657, چک نمبر 648/ج ب کوٹ غلام محمد می یو سی ,696
3658, چک نمبر 147/ج ب جھوک بلاقی یو سی ,696
3659, چک نمبر 378/ج ب چک حماد یو سی ,696
3660, چک نمبر353/جی بی کوٹ باقر یو سی ,696
3661, چک نمبر 22/ج ب بالے ڈوگری یو سی ,699
3662, چک نمبر 55/ج ب کھیلو الا یو سی ,697
3663, چک نمبر 112/ج ب رمکے چٹا یو سی ,697
3664, چک 072/جی بی چنی ٹِکا ,697
3665, چک نمبر 67/ج ب دھاریوال یو سی ,697
3666, چک نمبر 115/ج ب گوبند پور یو سی ,697
3667, پہاڑا چک نمبر32جی بی یو سی,704
3668, چک نمبر 37/ج ب رڑکی یو سی ,704
3669, چک نمبر 35/ج ب لاڑی مزوہ یو سی ,704
3670, چک نمبر 283/ سمندر یو سی ,699
3671, چک نمبر 24/ج ب فتح پور شاہ یو سی ,699
3672, چک نمبر 383/ج ب والیانہ یو سی ,699
3673, چک نمبر 282/ج ب چک شاہم یو سی ,699
3674, چک نمبر 434/ج ب جھوک الاول یو سی ,704
3675, چک نمبر 364/ج ب وان نورنگ یو سی ,704
3676, چک نمبر 363/ج ب جھوک جگتن یو سی ,704
3677, چک نمبر 258/RB لماں پنڈ ہرالہ یوسی ,713
3678, ڈجکو ٹ سٹی یوسی ,713
3679, چک نمبر 242 آر بی دوشوعہ یوسی ,714
3680, چک نمبر 248 RB بسم اللہ پور یوسی ,714
3681, چک نمبر 257 RB جہانگیر خورد یو سی ,714
3682, چک نمبر 253 RB جہانگیر کلاں یو سی ,714
3683, چک نمبر 256 RB ڈھنگانوالہ یو سی ,714
3684, چک نمبر 260 آر بی وہالہ تیجہ یوسی نمبر یو سی ,713
3685, چک نمبر 268 آر بی قریشیانوالہ یو سی ,713
3686, چک نمبر 267 آر بی جلندر آرائیں یو سی ,713
3687, چک نمبر 275 آر بی کرتار پور یو سی ,712
3688, چک 243/RB روشن والا یو سی ,713
3689, چک نمبر 245/RB عباس پور یو سی ,714
3690, چک No.41جی بی ستیانہ یو سی ,712
3691, چک نمبر 195 آر بی جنڈانوالہ یو سی ,741
3692, چک نمبر 659/جی بی کرتار گڑھ یو سی ,713
3693, چک نمبر 91/جی بی جگت پور یو سی ,713
3694, چک نمبر 82 گ ب کوٹ گورایہ یو سی ,720
3695, چک نمبر 237 ر۔ ب کھڈیاں یو سی 135 ,720
3696, چک نمبر 227 آر بی باجواڑہ چکدراں یو سی ,720
3697, چک نمبر 209 آر بی اکال گڑھ یو سی ,720
3698," چک نمبر 215 آر بی، بجلہ یو سی ",720
3699, چک نمبر 235/RB نیموانہ یو سی ,714
3700, ککوآنہ یو سی ,720
3701, چک No.270 RB بھلایر یو سی ,713
3702, چک No.88 جی بی حسیانہ یو سی ,712
3703, چک نمبر 82 گ ب کوٹ گورایہ یو سی,712
3704, چک No.84 جی بی سر شامیر روڈ یو سی ,712
3705, چک No.275 جی بی بہلپو ر پینسرہ یو سی ,712
3706, چک نمبر 73 جی بی بھا نہ چھبل یو سی ,712
3707, چک نمبر 74 جی بی ٹھیکری والا یو سی ,716
3708, چک نمبر 78 جے بی جواڑی یو سی ,712
3709, چک نمبر 239 آر بی راؤ خانوانہ ,720
3710, چک نمبر 232 RB یوسی ,714
3711, چک نمبر 233 RB ہری سنگھ والا یو سی ,714
3712, چک نمبر 68 جی بی لہل ڈھلوان یو سی ,716
3713, چک نمبر 38 جی بی آواز آباد جنوبی یو سی ,716
3714, چک نمبر 34 جی بی الہ آباد یوسی ,716
3715, چک نمبر 247 آر بی میانی یو سی ,714
3716, چک نمبر 64 جی بی سیتل منصور یو سی ,716
3717, چک نمبر 67 جی بی سدھار یو سی ,716
3718, چک نمبر 66 جی بی دھاندرہ کلاں یو سی ,716
3719, چک نمبر 61 جے بی دھرور یو سی ,711
3720, چک نمبر 59 جی بی چلدیووالی یو سی ,711
3721, چک نمبر 30 جے بی فاض پور یو سی ,711
3722, چک نمبر 29 جے بی ساٹھے والا یو سی ,711
3723, چک نمبر 27 جی بی رامسر یو سی ,711
3724, چک نمبر 57 جی بی کھیالہ کلاں یو سی ,711
3725, چک نمبر 49 ج - ب منڈا پنڈ یو سی ,772
3726, چک نمبر 58 ج ۔ ب لہلاں یو سی ,711
3727, چک نمبر 217 آر بی چک لارہ یو سی ,772
3728, چک نمبر 100 جے بی کوری والا یو سی ,772
3729, چک نمبر 6 جی بی نوان پنجوڑ یو سی ,772
3730, چک نمبر 47 جے بی منصور یو سی ,772
3731, چک نمبر 2 جی بی رام دیوالی یو سی ,772
3732, چک نمبر 104 جی بی ہوارموہ یو سی ,772
3733, چک نمبر 116 جے بی راڑہ یو سی ,741
3734, چک نمبر 117 دھنولا یو سی ,741
3735, چک نمبر 191 آر بی ملوانی یو سی ,741
3736, چک نمبر 197 آر بی چک بگا یو سی ,741
3737, چک نمبر 199 آر بی گٹ والا یو سی ,741
3738, مدینہ ٹاؤن وائی بلاک (56)  یوسی,740
3739, ٹاٹا بازار 113 (لائل پور مل),725
3740, سبینہ ٹاؤن (41)   یوسی,742
3741, چک 204 رب (61) یوسی,740
3742, منصور آباد -1(47)  یوسی,742
3743, ملک پور (43)   یوسی,742
3744, شمس آباد (40) یوسی,741
3745, ریلوے کالونی (53) یوسی,722
3746, مدینہ ٹاؤن ایکس بلاکII‏ (59) یوسی,740
3747, مدینہ ٹاون ایکس بلاک1 (55)  یوسی,740
3748, چک 203 رب ماناوالا (42)  یوسی,742
3749, چک 208 رب‏ (62) یوسی,740
3750, حسن پورہ (63)  یوسی,740
3751, سعید کالونی (60) یوسی,740
3752, اسلم گنج (58)  یوسی,740
3753, سندر سنگھ والا (57)   یوسی,740
3754, امین ٹاؤن (46) یوسی,742
3755, روضہ پارک (48)  یوسی,742
3756, فاروق آباد (49)   یوسی,742
3757, منصور آباد-2 (50)    یوسی,742
3758, اسلام نگر 1 یو سی نمبر20 ,772
3759, مدن پورہ یو سی نمبر142 ,736
3760, مرضی پورہ یو سی نمبر136 ,732
3761, گھنٹہ گھر یو سی نمبر1 ,732
3762, ماڈل ٹاؤن یو سی نمبر2 ,732
3763, زرعی گارڈن یو سی نمبر3 ,736
3764, گلشن کالونی محمد پورہ یو سی نمبر153 ,732
3765, رضا آباد نمبر3 یو سی نمبر150 ,732
3766, چکیاں والا چوک یو سی نمبر143 ,736
3767, صدر بازار یو سی نمبر144 ,736
3768, چوہڑ ماجرا چوک یو سی نمبر145 ,736
3769, کلیم شہید کالونی نمبر 1 یوسی نمبر135 ,732
3770, گلزار کالونی یو سی نمبر134 ,729
3771, چک نمبر 220 ر-ب یو سی نمبر126 ,728
3772, پی525سیف آباد نمبر 1 جھنگ روڈ یو سی نمبر127 ,728
3773, رشید آباد جھنگ روڈ یو سی نمبر128 ,728
3774, نعمت آباد یو سی نمبر129 ,728
3775, ملوییاں والا یو سی نمبر130 ,728
3776, لطیف پارک یو سی نمبر131 ,728
3777, چک نمبر 119 ر-ب شیر سنگھ والا یو سی نمبر132 ,729
3778, مین بازار پانچ پیر یو سی نمبر121 ,729
3779, لیاقت آباد نمبر 1 یو سی نمبر122 ,729
3780, شہباز ٹاؤن یو سی نمبر123 ,729
3781, گلفشاں کالونی یو سی نمبر124 ,729
3782, چک نمبر 279 ر-ب خورد یو سی نمبر133 ,729
3783, افغان آباد یو سی نمبر151 ,729
3784," شاداب کالونی یوسی نمبر125	",728
3785, پی633سرفراز کالونی پیپلزکالونی نمبر 2 یو سی نمبر79 ,724
3786, چک نمبر 214 ر-ب ڈھڈی والا یو سی نمبر64 ,722
3787, چک نمبر 214 ر-ب مین بازار یو سی نمبر65 ,721
3788, گلی نمبر 2 خوشحال ٹاؤن یو سی نمبر66 ,722
3789, گلی نمبر 8 النجف کالونی یو سی نمبر67 ,722
3790, ڈی53پیپلز کالونی 1 یو سی نمبر69 ,722
3791, گلی نمبر 3 عثمان غنی روڈ الہی آباد یو سی نمبر84 ,719
3792, پی1077 گلی نمبر 7 فتح آباد شرقی یو سی نمبر71 ,722
3793, پی492فتح آباد غربی یو سی نمبر72 ,724
3794, پی548 گلی نمبر 3 شریف پورہ یو سی نمبر73 ,724
3795, پی980گلی نمبر 12 محمد آباد یو سی نمبر75 ,719
3796, پی1147پیپلز کالونی نمبر 2 یوسی نمبر76 ,724
3797, پی83شادمان کالونی یو سی نمبر68 ,722
3798, سی883غوثیہ چوک پیپلز کالونی نمبر 2 یو سی نمبر78 ,724
3799, پی59الفیاض کالونی مین روڈ یو سی نمبر83 ,719
3800, پی288بٹالہ کالونی یو سی نمبر74 ,724
3801, گلی نمبر8بلاک بی احمد آباد یو سی نمبر85 ,719
3802, بی558پیپلز کالونی نمبر 2 یوسی نمبر77 ,724
3803, مکان نمبر610 اے پیپلز کالونی نمبر 1 یوسی نمبر70 ,722
3804, پی1088ڈی ٹائپ کالونی یو سی نمبر96 ,721
3805, گلی نمبر 4 یاسین آباد یو سی نمبر80 ,724
3806, پی4138بی برکت پورہ یو سی نمبر89 ,721
3807, راجہ غلام رسول نگر یو سی نمبر81 ,719
3808, گلی نمبر 3 محلہ فیروز شاہ یو سی مبر82 ,719
3809, چک نمبر 225 ر-ب ملکھانوالہ یو سی نمبر86 ,719
3810, گلی نمبر 5 صدیق نگر یو سی نمبر87 ,721
3811, پی177گلی نمبر 5 شالیمار پارک یو سی نمبر88 ,721
3812, پی1411/143گلی نمبر 8 شادی پورہ یو سی نمبر90 ,721
3813, کے321علامہ اقبال کالونی یو سی93 ,721
3814, پی252اے علامہ اقبال کالونی یو سی نمبر94 ,721
3815, پی196گلی نمبر 2 ذوالفقار کالونی یو سی نمبر92 ,721
3816, پی233ایل علامہ اقبال کالونی یو سی نمبر95 ,721
3817, پی219/43گلی نمبر 10 محلہ فاروق آباد یو سی نمبر100 ,721
3818, پی1575کوریاں چک نمبر 233 ر-ب یو سی نمبر97 ,721
3819, گلی نمبر 3 مراد کالونی یو سی نمبر98 ,721
3820, چک نمبر 224 ر-ب وزیرخاں والی گلی محلہ ناصر نگر یو ,721
3821, پی343ڈی ٹائپ کالونی یو سی نمبر91 ,721
3822, ای22سرسید ٹاؤن یو سی نمبر114 ,725
3823, بی56سرسید ٹاؤن یو سی نمبر115 ,725
3824, الطاف گنج یوسی نمبر118 ,725
3825, عبد اللہ کالونی یو سی نمبر101 ,727
3826,  پرتاب نگر 120 ,725
3827, پی 1182 نثار کالونی یو سی نمبر103 ,727
3828, مین روڈ نواباں والا یو سی نمبر105 ,727
3829, مظفر کالونی یو سی نمبر106 ,727
3830, شیخاں والا یو سی نمبر107 ,727
3831, پی202سمن آباد یو سی نمبر110 ,727
3832, جوالہ نگر یو سی نمبر111 ,727
3833, مومن آباد یو سی نمبر112 ,725
3834, پی486ناظم آباد یو سی نمبر117 ,725
3835, ایوب کالونی یو سی نمبر119 ,725
3836, خادم چوک مسعود آباد یو سی نمبر104 ,727
3837, ہجویری ٹاؤن-II یو سی نمبر26 ,772
3838, باوا چک یو سی نمبر14 ,733
3839, مراد آباد یو سی نمبر137 ,734
3840, سمانہ یو سی نمبر13 ,733
3841, غوثیہ ٹاؤن-II یو سی نمبر12 ,733
3842, راجہ والا سدھو پورہ یوسی نمبر10 ,734
3843, یوسی نمبر4 سعید آباد ,734
3844, مصطفی آباد یو سی نمبر19 ,772
3845, تاج کالونی یو سی نمبر23 ,772
3846, شادمان روڈ ہجویری ٹاؤن یو سی نمبر24 ,772
3847, جمیل ٹاؤن یو سی نمبر5 ,734
3848, اعجاز ٹاؤن /رحمت ٹاؤن یو سی نمبر6 ,734
3849, محلہ عثمان غنی غلام محمد آباد یو سی نمبر7 ,734
3850, رشید آبادہ سدھو پورہ یو سی نمبر8 ,734
3851, بسم اللہ ٹاؤن/رسول پورہ یو سی نمبر9 ,734
3852, غوثیہ ٹاؤن-1 یو سی نمبر11 ,733
3853, شاھی چوک یو سی نمبر138 ,736
3854, دلداد چوک یو سی نمبر139 ,736
3855, مدینہ چوک یو سی نمبر140 ,734
3856, رت شاہ چوک یو سی نمبر141 ,736
3857, غوثیہ آباد/ نیو گرین ٹاؤن یو سی نمبر33 ,741
3858, عبداللہ پور یو سی نمبر54 ,739
3859, رحمت آباد/اشرف آباد یو سی نمبر32 ,741
3860, 202/RB بھائی والا یو سی نمبر38 ,741
3861, 202/RB گھٹی یو سی نمبر39 ,741
3862, گوکھووال یو سی نمبر15 ,741
3863, عثمان ٹاؤن یو سی نمبر16 ,739
3864, بسم اللہ ٹاؤن یو سی نمبر17 ,739
3865, پڑوسی پورہ یو سی نمبر30 ,739
3866, غازی آباد یو سی نمبر34 ,741
3867, جمیل آباد/گارڈن ٹاؤن یو سی نمبر36 ,741
3868, مین بازار کوٹ امین یو سی نمبر44 ,739
3869, منظور پارک یو سی نمبر45 ,739
3870, اسلامیہ پارک گلستان کالونی بی اینڈ ایف یو سی نمبر2,739
3871, محمود آباد یو سی نمبر51 ,739
3872, طارق آباد یو سی نمبر52 ,739
3873, مراد کی کاتیہ  یوسی,490
3874, چک107/7آر  یوسی,490
3875, چک6/11ایل  یوسی,487
3876, چک8/11ایل  یوسی,487
3877, چک180/9ایل  یوسی,487
3878, چک147/9ایل  یوسی,487
3879, چک162/9ایل  یوسی,487
3880, چک20/11ایل  یوسی,491
3881, چک23/11ایل  یوسی,491
3882, چک18/11ایل  یوسی,487
3883, چک10/11ایل  یوسی,491
3884, چک36/12ایل  یوسی,490
3885, چک109/12ایل  یوسی,490
3886, چک44/12ایل  یوسی,491
3887, چک45/12ایل  یوسی,491
3888, چک30/11ایل  یوسی,491
3889, چک169/9ایل  یوسی,491
3890, چک168/9ایل  یوسی,491
3891, چک57/12ایل  یوسی,489
3892, چک54/12ایل  یوسی,489
3893, چک50/12ایل  یوسی,489
3894, چک110/12ایل  یوسی,490
3895, چک114/7آر  یوسی,492
3896, چک112/7آر  یوسی,490
3897, چک116/7سی آر  یوسی,492
3898, چک119/7ڈی آر  یوسی,492
3899, چک4/14ایل  یوسی,492
3900, چک39/14ایل  یوسی,488
3901, چک6/14ایل  یوسی,488
3902, چک118/12/ایل  یوسی,492
3903, چک101/12ایل  یوسی,492
3904, چک7/14ایل  یوسی,488
3905, چک23/14ایل  یوسی,486
3906, چک96/12ایل  یوسی,486
3907, چک99/12ایل  یوسی,489
3908, چک88/12ایل  یوسی,489
3909, چک62/12ایل  یوسی,489
3910, چک84/12ایل  یوسی,486
3911, چک93/12ایل  یوسی,486
3912, چک31/14ایل  یوسی,486
3913, چک77/12ایل  یوسی,486
3914, چک69/12ایل  یوسی,486
3915, اندرون شہر یوسی ,490
3916, بابوٹاؤن یوسی ,490
3917, مہرآباد یوسی ,490
3918, چک86/6R یوسی,497
3919, چک85/6R  یوسی,497
3920, چک82/6آر  یوسی,497
3921, مدینہ کالونی نئی آبادی  یوسی,495
3922, فتح شیر کالونی  یوسی,497
3923, محلہ راج پورہ  یوسی,495
